pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,funding_fees,weekday,strategy,mode,pair_tag,run_folder,coin,open_year,open_month,open_dow,close_dow,duration_days,is_win,dur_bucket
ETH/USDT,10628.263157,10628.263157,3.1523,2024-11-12 00:00:00+00:00,2024-12-06 00:00:00+00:00,3371.59,3785.21,0.001,0.001,34560,0.1204349113792432,1281.29394536,calendar_shield:exit,33.72,-0.99,33.72,-0.99,3014.5,4087.73,False,calendar_shield,1.0,False,1731369600000,1733443200000,0.0,4,BtcCalendarShieldStrategy,ETH_CAL_2024,BTC/USDT,20260603_091316__BtcCalendarShieldStrategy__ETH_CAL_2024__BTC_USDT,BTC,2024,11,Tuesday,Friday,24,True,8-30d
ETH/USDT,11655.106502,11655.106502,2.9146,2024-12-07 00:00:00+00:00,2025-01-01 00:00:00+00:00,3998.87,3337.78,0.001,0.001,36000,-0.1669868965755053,-1948.19631409,force_exit,39.99,-0.99,39.99,-0.99,3101.9,4107.8,False,calendar_shield,1.0,False,1733529600000,1735689600000,0.0,2,BtcCalendarShieldStrategy,ETH_CAL_2024,BTC/USDT,20260603_091316__BtcCalendarShieldStrategy__ETH_CAL_2024__BTC_USDT,BTC,2024,12,Saturday,Wednesday,25,False,8-30d
ETH/USDT,7395.689755,8886.239959,2.8466,2025-05-13 00:00:00+00:00,2025-10-11 00:00:00+00:00,2598.08,3829.72,0.001,0.001,217440,0.4866642184802973,4328.9396399,calendar_shield:exit,24.96,-0.99,25.99,-0.99,2111.89,4956.78,False,calendar_shield,1.0,False,1747094400000,1760140800000,0.0,5,BtcCalendarShieldStrategy,ETH_CAL_2025,BTC/USDT,20260603_091320__BtcCalendarShieldStrategy__ETH_CAL_2025__BTC_USDT,BTC,2025,5,Tuesday,Saturday,151,True,120d+
BNB/USDT,8152.9562478,8152.9562478,215.894,2021-01-02 00:00:00+00:00,2021-01-12 00:00:00+00:00,37.7637,38.1623,0.001,0.001,14400,0.0085360186732273,69.66338056,calendar_shield:exit,0.3777,-0.99,0.3777,-0.99,35.0374,45.162,False,calendar_shield,1.0,False,1609545600000,1610409600000,0.0,1,BtcCalendarShieldStrategy,BNB_CAL_2021,BTC/USDT,20260603_171703__BtcCalendarShieldStrategy__BNB_CAL_2021__BTC_USDT,BTC,2021,1,Saturday,Tuesday,10,True,8-30d
BNB/USDT,8232.8982875,8232.8982875,215.125,2021-01-13 00:00:00+00:00,2021-01-22 00:00:00+00:00,38.2703,38.6596,0.001,0.001,12960,0.0081540526712994,67.19861776,calendar_shield:exit,0.3828,-0.99,0.3828,-0.99,36.8518,47.2187,False,calendar_shield,1.0,False,1610496000000,1611273600000,0.0,4,BtcCalendarShieldStrategy,BNB_CAL_2021,BTC/USDT,20260603_171703__BtcCalendarShieldStrategy__BNB_CAL_2021__BTC_USDT,BTC,2021,1,Wednesday,Friday,9,True,8-30d
BNB/USDT,8307.7390452,8307.7390452,203.154,2021-01-23 00:00:00+00:00,2021-01-29 00:00:00+00:00,40.8938,42.5277,0.001,0.001,8640,0.0378768803690165,314.98590919,calendar_shield:exit,0.409,-0.99,0.409,-0.99,39.4555,44.0,False,calendar_shield,1.0,False,1611360000000,1611878400000,0.0,4,BtcCalendarShieldStrategy,BNB_CAL_2021,BTC/USDT,20260603_171703__BtcCalendarShieldStrategy__BNB_CAL_2021__BTC_USDT,BTC,2021,1,Saturday,Friday,6,True,0-7d
BNB/USDT,8640.92268,8640.92268,165.789,2021-02-04 00:00:00+00:00,2021-02-09 00:00:00+00:00,52.12,79.8734,0.001,0.001,7200,0.5294284878593334,4579.32537881,calendar_shield:exit,0.5213,-0.99,0.5213,-0.99,51.25,116.24,False,calendar_shield,1.0,False,1612396800000,1612828800000,0.0,1,BtcCalendarShieldStrategy,BNB_CAL_2021,BTC/USDT,20260603_171703__BtcCalendarShieldStrategy__BNB_CAL_2021__BTC_USDT,BTC,2021,2,Thursday,Tuesday,5,True,0-7d
BNB/USDT,18399.6256536,22942.4460264,114.687,2021-02-10 00:00:00+00:00,2021-02-24 00:00:00+00:00,160.4334,231.3646,0.001,0.001,20160,0.7676657594504578,17629.74238276,calendar_shield:exit,1.0735,-0.99,1.6044,-0.99,107.2811,348.6969,False,calendar_shield,1.0,False,1612915200000,1614124800000,0.0,2,BtcCalendarShieldStrategy,BNB_CAL_2021,BTC/USDT,20260603_171703__BtcCalendarShieldStrategy__BNB_CAL_2021__BTC_USDT,BTC,2021,2,Wednesday,Wednesday,14,True,8-30d
BNB/USDT,27096.3257868,27096.3257868,106.518,2021-02-25 00:00:00+00:00,2021-04-19 00:00:00+00:00,254.3826,481.5112,0.001,0.001,76320,0.8890802266362742,24114.89827901,calendar_shield:exit,2.5439,-0.99,2.5439,-0.99,195.0,638.5673,False,calendar_shield,1.0,False,1614211200000,1618790400000,0.0,0,BtcCalendarShieldStrategy,BNB_CAL_2021,BTC/USDT,20260603_171703__BtcCalendarShieldStrategy__BNB_CAL_2021__BTC_USDT,BTC,2021,2,Thursday,Monday,53,True,31-60d
BNB/USDT,47438.5025996,47438.5025996,94.118,2021-04-20 00:00:00+00:00,2021-05-20 00:00:00+00:00,504.0322,334.8,0.001,0.001,43200,-0.337083882872831,-16006.7454086,calendar_shield:exit,5.0404,-0.99,5.0404,-0.99,280.0,691.77,False,calendar_shield,1.0,False,1618876800000,1621468800000,0.0,3,BtcCalendarShieldStrategy,BNB_CAL_2021,BTC/USDT,20260603_171703__BtcCalendarShieldStrategy__BNB_CAL_2021__BTC_USDT,BTC,2021,4,Tuesday,Thursday,30,False,8-30d
BNB/USDT,31632.3273,31632.3273,77.405,2021-08-15 00:00:00+00:00,2021-09-08 00:00:00+00:00,408.66,418.7,0.001,0.001,34560,0.0225210115094126,713.1043992,calendar_shield:exit,4.09,-0.99,4.09,-0.99,369.0,518.94,False,calendar_shield,1.0,False,1628985600000,1631059200000,0.0,2,BtcCalendarShieldStrategy,BNB_CAL_2021,BTC/USDT,20260603_171703__BtcCalendarShieldStrategy__BNB_CAL_2021__BTC_USDT,BTC,2021,8,Sunday,Wednesday,24,True,8-30d
BNB/USDT,32264.7768,32264.7768,77.709,2021-09-09 00:00:00+00:00,2021-09-28 00:00:00+00:00,415.2,335.5,0.001,0.001,27360,-0.1935701581655338,-6251.7434463,calendar_shield:exit,4.2,-0.99,4.2,-0.99,320.0,439.4,False,calendar_shield,1.0,False,1631145600000,1632787200000,0.0,1,BtcCalendarShieldStrategy,BNB_CAL_2021,BTC/USDT,20260603_171703__BtcCalendarShieldStrategy__BNB_CAL_2021__BTC_USDT,BTC,2021,9,Thursday,Tuesday,19,False,8-30d
BNB/USDT,15740.6824,20111.9592,24.399,2021-11-09 00:00:00+00:00,2021-12-05 00:00:00+00:00,645.1,568.5,0.001,0.001,37440,-0.0995965082600908,-2005.0839915,calendar_shield:exit,6.6,-0.99,6.6,-0.99,489.2,662.9,False,calendar_shield,1.0,False,1636416000000,1638662400000,0.0,6,BtcCalendarShieldStrategy,BNB_CAL_2021,BTC/USDT,20260603_171703__BtcCalendarShieldStrategy__BNB_CAL_2021__BTC_USDT,BTC,2021,11,Tuesday,Sunday,26,False,8-30d
BNB/USDT,3061.8684,5110.4988,9.398,2022-11-01 00:00:00+00:00,2022-11-09 00:00:00+00:00,325.8,327.4,0.001,0.001,11520,-0.0015174455175497,-7.762658399999999,calendar_shield:exit,3.3,-0.99,3.3,-0.99,260.2,398.3,False,calendar_shield,1.0,False,1667260800000,1667952000000,0.0,2,BtcCalendarShieldStrategy,BNB_CAL_2022,BTC/USDT,20260603_171706__BtcCalendarShieldStrategy__BNB_CAL_2022__BTC_USDT,BTC,2022,11,Tuesday,Wednesday,8,False,8-30d
BNB/USDT,3698.4755,3698.4755,12.339,2022-11-11 00:00:00+00:00,2022-12-06 00:00:00+00:00,299.7,288.5,0.001,0.001,36000,-0.0394179954712395,-145.932277,calendar_shield:exit,3.1,-0.99,3.1,-0.99,250.0,317.8,False,calendar_shield,1.0,False,1668124800000,1670284800000,0.0,1,BtcCalendarShieldStrategy,BNB_CAL_2022,BTC/USDT,20260603_171706__BtcCalendarShieldStrategy__BNB_CAL_2022__BTC_USDT,BTC,2022,11,Friday,Tuesday,25,False,8-30d
BNB/USDT,4732.5634,4732.5634,15.632,2023-01-15 00:00:00+00:00,2023-03-14 00:00:00+00:00,302.7,307.9,0.001,0.001,83520,0.0149840213379985,70.9837438,calendar_shield:exit,3.1,-0.99,3.1,-0.99,265.0,337.8,False,calendar_shield,1.0,False,1673740800000,1678752000000,0.0,1,BtcCalendarShieldStrategy,BNB_CAL_2023,BTC/USDT,20260603_171710__BtcCalendarShieldStrategy__BNB_CAL_2023__BTC_USDT,BTC,2023,1,Sunday,Tuesday,58,True,31-60d
BNB/USDT,5127.6576,5127.6576,15.641,2023-03-19 00:00:00+00:00,2023-06-08 00:00:00+00:00,327.8,259.3,0.001,0.001,116640,-0.2106321645346833,-1081.1296689,calendar_shield:exit,3.4,-0.99,3.4,-0.99,253.4,350.0,False,calendar_shield,1.0,False,1679184000000,1686182400000,0.0,3,BtcCalendarShieldStrategy,BNB_CAL_2023,BTC/USDT,20260603_171710__BtcCalendarShieldStrategy__BNB_CAL_2023__BTC_USDT,BTC,2023,3,Sunday,Thursday,81,False,61-120d
BNB/USDT,5171.9234,5171.9234,21.007,2023-11-08 00:00:00+00:00,2023-11-10 00:00:00+00:00,246.2,251.7,0.001,0.001,2880,0.0202969248460718,105.0791147,calendar_shield:exit,2.5,-0.99,2.5,-0.99,240.0,258.0,False,calendar_shield,1.0,False,1699401600000,1699574400000,0.0,4,BtcCalendarShieldStrategy,BNB_CAL_2023,BTC/USDT,20260603_171710__BtcCalendarShieldStrategy__BNB_CAL_2023__BTC_USDT,BTC,2023,11,Wednesday,Friday,2,True,0-7d
BNB/USDT,5759.0396,5759.0396,23.063,2023-11-11 00:00:00+00:00,2024-01-01 00:00:00+00:00,249.7,311.9,0.001,0.001,73440,0.2465580846026954,1421.3577107,force_exit,2.6,-0.99,2.6,-0.99,222.5,338.3,False,calendar_shield,1.0,False,1699660800000,1704067200000,0.0,0,BtcCalendarShieldStrategy,BNB_CAL_2023,BTC/USDT,20260603_171710__BtcCalendarShieldStrategy__BNB_CAL_2023__BTC_USDT,BTC,2023,11,Saturday,Monday,51,True,31-60d
BNB/USDT,6958.908,6958.908,22.27,2024-01-02 00:00:00+00:00,2024-02-29 00:00:00+00:00,312.5,414.7,0.001,0.001,83520,0.3244774488016962,2260.266723,calendar_shield:exit,3.2,-0.99,3.2,-0.99,287.5,427.3,False,calendar_shield,1.0,False,1704153600000,1709164800000,0.0,3,BtcCalendarShieldStrategy,BNB_CAL_2024,BTC/USDT,20260603_171714__BtcCalendarShieldStrategy__BNB_CAL_2024__BTC_USDT,BTC,2024,1,Tuesday,Thursday,58,True,31-60d
BNB/USDT,8536.6479,10270.0092,19.846,2024-03-01 00:00:00+00:00,2024-06-25 00:00:00+00:00,430.1,568.1,0.001,0.001,167040,0.3500713855883742,3598.831587,calendar_shield:exit,4.0,-0.99,4.4,-0.99,356.1,721.8,False,calendar_shield,1.0,False,1709251200000,1719273600000,0.0,1,BtcCalendarShieldStrategy,BNB_CAL_2024,BTC/USDT,20260603_171714__BtcCalendarShieldStrategy__BNB_CAL_2024__BTC_USDT,BTC,2024,3,Friday,Tuesday,116,True,61-120d
BNB/USDT,13016.217,13016.217,23.457,2024-09-16 00:00:00+00:00,2024-11-07 00:00:00+00:00,554.9,592.2,0.001,0.001,74880,0.0650929286071432,848.1109476,calendar_shield:exit,5.6,-0.99,5.6,-0.99,527.0,618.6,False,calendar_shield,1.0,False,1726444800000,1730937600000,0.0,3,BtcCalendarShieldStrategy,BNB_CAL_2024,BTC/USDT,20260603_171714__BtcCalendarShieldStrategy__BNB_CAL_2024__BTC_USDT,BTC,2024,9,Monday,Thursday,52,True,31-60d
BNB/USDT,13560.42505,13560.42505,20.557,2024-11-25 00:00:00+00:00,2024-12-06 00:00:00+00:00,659.65,717.1,0.001,0.001,15840,0.0849196282380546,1152.69780025,calendar_shield:exit,6.6,-0.99,6.6,-0.99,600.02,793.86,False,calendar_shield,1.0,False,1732492800000,1733443200000,0.0,4,BtcCalendarShieldStrategy,BNB_CAL_2024,BTC/USDT,20260603_171714__BtcCalendarShieldStrategy__BNB_CAL_2024__BTC_USDT,BTC,2024,11,Monday,Friday,11,True,8-30d
BNB/USDT,14545.25218,14545.25218,19.919,2024-12-07 00:00:00+00:00,2025-01-01 00:00:00+00:00,730.22,702.31,0.001,0.001,36000,-0.0401429935953778,-584.47385507,force_exit,7.31,-0.99,7.31,-0.99,618.69,761.0,False,calendar_shield,1.0,False,1733529600000,1735689600000,0.0,2,BtcCalendarShieldStrategy,BNB_CAL_2024,BTC/USDT,20260603_171714__BtcCalendarShieldStrategy__BNB_CAL_2024__BTC_USDT,BTC,2024,12,Saturday,Wednesday,25,False,8-30d
BNB/USDT,7467.03573,8760.88374,11.187,2025-05-15 00:00:00+00:00,2025-10-11 00:00:00+00:00,667.47,1102.57,0.001,0.001,214560,0.6038859901099923,5295.8655265200005,calendar_shield:exit,6.53,-0.99,6.68,-0.99,601.25,1349.99,False,calendar_shield,1.0,False,1747267200000,1760140800000,0.0,5,BtcCalendarShieldStrategy,BNB_CAL_2025,BTC/USDT,20260603_171717__BtcCalendarShieldStrategy__BNB_CAL_2025__BTC_USDT,BTC,2025,5,Thursday,Saturday,149,True,120d+
BNB/USDT,6299.6385,9503.94111,5.55,2025-10-12 00:00:00+00:00,2025-11-23 00:00:00+00:00,1135.07,833.78,0.001,0.001,60480,-0.1896050260278255,-1803.79699653,calendar_shield:exit,11.36,-0.99,11.36,-0.99,790.79,1375.11,False,calendar_shield,1.0,False,1760227200000,1763856000000,0.0,6,BtcCalendarShieldStrategy,BNB_CAL_2025,BTC/USDT,20260603_171717__BtcCalendarShieldStrategy__BNB_CAL_2025__BTC_USDT,BTC,2025,10,Sunday,Sunday,42,False,31-60d
AVAX/USDT,7978.15085,7978.15085,146.77,2021-08-25 00:00:00+00:00,2021-08-30 00:00:00+00:00,54.358,47.43,0.001,0.001,7200,-0.129197662827658,-1031.78920195,sol_vol_shield:exit,0.555,-0.99,0.555,-0.99,40.3,57.584,False,sol_vol_shield,1.0,False,1629849600000,1630281600000,0.0,0,SolVolShieldStrategy,AVAX_VOL_2021,BTC/USDT,20260603_171724__SolVolShieldStrategy__AVAX_VOL_2021__BTC_USDT,BTC,2021,8,Wednesday,Monday,5,False,0-7d
AVAX/USDT,7499.9104,7499.9104,380.32,2023-02-24 00:00:00+00:00,2023-03-01 00:00:00+00:00,19.72,17.1,0.001,0.001,7200,-0.1345925879394439,-1010.4417824,sol_vol_shield:exit,0.2,-0.99,0.2,-0.99,16.93,19.82,False,sol_vol_shield,1.0,False,1677196800000,1677628800000,0.0,2,SolVolShieldStrategy,AVAX_VOL_2023,BTC/USDT,20260603_171732__SolVolShieldStrategy__AVAX_VOL_2023__BTC_USDT,BTC,2023,2,Friday,Wednesday,5,False,0-7d
AVAX/USDT,6558.1388,8073.0606,286.15,2023-11-29 00:00:00+00:00,2024-01-01 00:00:00+00:00,22.92,38.57,0.001,0.001,47520,0.7200192775512129,5818.5720201,force_exit,0.21,-0.99,0.23,-0.99,20.55,49.96,False,sol_vol_shield,1.0,False,1701216000000,1704067200000,0.0,0,SolVolShieldStrategy,AVAX_VOL_2023,BTC/USDT,20260603_171732__SolVolShieldStrategy__AVAX_VOL_2023__BTC_USDT,BTC,2023,11,Wednesday,Monday,33,True,31-60d
AVAX/USDT,7499.821,7499.821,178.78,2024-01-02 00:00:00+00:00,2024-01-08 00:00:00+00:00,41.95,33.65,0.001,0.001,8640,-0.1994572769304592,-1497.389768,sol_vol_shield:exit,0.42,-0.99,0.42,-0.99,31.12,43.44,False,sol_vol_shield,1.0,False,1704153600000,1704672000000,0.0,0,SolVolShieldStrategy,AVAX_VOL_2024,BTC/USDT,20260603_171735__SolVolShieldStrategy__AVAX_VOL_2024__BTC_USDT,BTC,2024,1,Tuesday,Monday,6,False,0-7d
AVAX/USDT,6376.6528,6376.6528,177.92,2024-11-22 00:00:00+00:00,2024-12-23 00:00:00+00:00,35.84,36.57,0.001,0.001,44640,0.0183296056621949,116.9984128,sol_vol_shield:exit,0.36,-0.99,0.36,-0.99,33.6,55.79,False,sol_vol_shield,1.0,False,1732233600000,1734912000000,0.0,0,SolVolShieldStrategy,AVAX_VOL_2024,BTC/USDT,20260603_171735__SolVolShieldStrategy__AVAX_VOL_2024__BTC_USDT,BTC,2024,11,Friday,Monday,31,True,31-60d
AVAX/USDT,7499.706,7499.706,226.92,2025-09-22 00:00:00+00:00,2025-10-03 00:00:00+00:00,33.05,30.97,0.001,0.001,15840,-0.0648072048979764,-486.5210184,sol_vol_shield:exit,0.34,-0.99,0.34,-0.99,27.07,36.16,False,sol_vol_shield,1.0,False,1758499200000,1759449600000,0.0,4,SolVolShieldStrategy,AVAX_VOL_2025,BTC/USDT,20260603_171739__SolVolShieldStrategy__AVAX_VOL_2025__BTC_USDT,BTC,2025,9,Monday,Friday,11,False,8-30d
ADA/USDT,8222.587173,8222.587173,24684.3,2021-01-07 00:00:00+00:00,2021-01-12 00:00:00+00:00,0.33311,0.27563,0.001,0.001,7200,-0.174208847799911,-1433.87988478,calendar_shield:exit,0.00334,-0.99,0.00334,-0.99,0.2288,0.3553,False,calendar_shield,1.0,False,1609977600000,1610409600000,0.0,1,BtcCalendarShieldStrategy,ADA_CAL_2021,BTC/USDT,20260603_172013__BtcCalendarShieldStrategy__ADA_CAL_2021__BTC_USDT,BTC,2021,1,Thursday,Tuesday,5,False,0-7d
ADA/USDT,7003.63125,7003.63125,24255.0,2021-01-13 00:00:00+00:00,2021-01-22 00:00:00+00:00,0.28875,0.30786,0.001,0.001,12960,0.0640515847788575,449.04227445,calendar_shield:exit,0.00289,-0.99,0.00289,-0.99,0.27,0.3974,False,calendar_shield,1.0,False,1610496000000,1611273600000,0.0,4,BtcCalendarShieldStrategy,ADA_CAL_2021,BTC/USDT,20260603_172013__BtcCalendarShieldStrategy__ADA_CAL_2021__BTC_USDT,BTC,2021,1,Wednesday,Friday,9,True,8-30d
ADA/USDT,7388.455152,7388.455152,21205.6,2021-01-23 00:00:00+00:00,2021-01-29 00:00:00+00:00,0.34842,0.34409,0.001,0.001,8640,-0.0144007017613252,-106.50533806,calendar_shield:exit,0.00349,-0.99,0.00349,-0.99,0.30404,0.36926,False,calendar_shield,1.0,False,1611360000000,1611878400000,0.0,4,BtcCalendarShieldStrategy,ADA_CAL_2021,BTC/USDT,20260603_172013__BtcCalendarShieldStrategy__ADA_CAL_2021__BTC_USDT,BTC,2021,1,Saturday,Friday,6,False,0-7d
ADA/USDT,7359.833295,7359.833295,20222.1,2021-01-31 00:00:00+00:00,2021-02-09 00:00:00+00:00,0.36395,0.67674,0.001,0.001,12960,0.8557160932211093,6304.22572175,calendar_shield:exit,0.00364,-0.99,0.00364,-0.99,0.33214,0.7238,False,calendar_shield,1.0,False,1612051200000,1612828800000,0.0,1,BtcCalendarShieldStrategy,ADA_CAL_2021,BTC/USDT,20260603_172013__BtcCalendarShieldStrategy__ADA_CAL_2021__BTC_USDT,BTC,2021,1,Sunday,Tuesday,9,True,8-30d
ADA/USDT,12517.204866,12517.204866,17739.3,2021-02-10 00:00:00+00:00,2021-02-24 00:00:00+00:00,0.70562,0.96136,0.001,0.001,20160,0.3597108936813384,4507.07752369,calendar_shield:exit,0.00706,-0.99,0.00706,-0.99,0.6856,1.2,False,calendar_shield,1.0,False,1612915200000,1614124800000,0.0,2,BtcCalendarShieldStrategy,ADA_CAL_2021,BTC/USDT,20260603_172013__BtcCalendarShieldStrategy__ADA_CAL_2021__BTC_USDT,BTC,2021,2,Wednesday,Wednesday,14,True,8-30d
ADA/USDT,16360.279638,16360.279638,15598.6,2021-02-25 00:00:00+00:00,2021-04-19 00:00:00+00:00,1.04883,1.27655,0.001,0.001,76320,0.2146863176580785,3515.84051953,calendar_shield:exit,0.01049,-0.99,0.01049,-0.99,0.985,1.55845,False,calendar_shield,1.0,False,1614211200000,1618790400000,0.0,0,BtcCalendarShieldStrategy,ADA_CAL_2021,BTC/USDT,20260603_172013__BtcCalendarShieldStrategy__ADA_CAL_2021__BTC_USDT,BTC,2021,2,Thursday,Monday,53,True,31-60d
ADA/USDT,19414.609932,19414.609932,16253.2,2021-04-20 00:00:00+00:00,2021-05-20 00:00:00+00:00,1.19451,1.4676,0.001,0.001,43200,0.2261661537097681,4395.31858175,calendar_shield:exit,0.01195,-0.99,0.01195,-0.99,0.92,2.47,False,calendar_shield,1.0,False,1618876800000,1621468800000,0.0,3,BtcCalendarShieldStrategy,ADA_CAL_2021,BTC/USDT,20260603_172013__BtcCalendarShieldStrategy__ADA_CAL_2021__BTC_USDT,BTC,2021,4,Tuesday,Thursday,30,True,8-30d
ADA/USDT,22289.74984,22289.74984,15229.4,2021-05-23 00:00:00+00:00,2021-05-25 00:00:00+00:00,1.4636,1.5497,0.001,0.001,2880,0.0567120089530584,1265.36058898,calendar_shield:exit,0.0147,-0.99,0.0147,-0.99,1.051,1.6499,False,calendar_shield,1.0,False,1621728000000,1621900800000,0.0,1,BtcCalendarShieldStrategy,ADA_CAL_2021,BTC/USDT,20260603_172013__BtcCalendarShieldStrategy__ADA_CAL_2021__BTC_USDT,BTC,2021,5,Sunday,Tuesday,2,True,0-7d
ADA/USDT,23285.79225,23285.79225,14998.9,2021-05-26 00:00:00+00:00,2021-06-10 00:00:00+00:00,1.5525,1.6282,0.001,0.001,21600,0.0466646397081179,1087.70972877,calendar_shield:exit,0.0156,-0.99,0.0156,-0.99,1.335,1.8897,False,calendar_shield,1.0,False,1621987200000,1623283200000,0.0,3,BtcCalendarShieldStrategy,ADA_CAL_2021,BTC/USDT,20260603_172013__BtcCalendarShieldStrategy__ADA_CAL_2021__BTC_USDT,BTC,2021,5,Wednesday,Thursday,15,True,8-30d
ADA/USDT,22904.88005,27956.6645,14106.0,2021-08-10 00:00:00+00:00,2021-09-08 00:00:00+00:00,1.6238,2.514,0.001,0.001,41760,0.5967825382673316,16700.733251,calendar_shield:exit,0.0148,-0.99,0.0163,-0.99,1.457,3.101,False,calendar_shield,1.0,False,1628553600000,1631059200000,0.0,2,BtcCalendarShieldStrategy,ADA_CAL_2021,BTC/USDT,20260603_172013__BtcCalendarShieldStrategy__ADA_CAL_2021__BTC_USDT,BTC,2021,8,Tuesday,Wednesday,29,True,8-30d
ADA/USDT,21917.00323065,39108.973,9058.5,2021-09-09 00:00:00+00:00,2021-11-24 00:00:00+00:00,2.4195,1.751,0.001,0.001,109440,-0.220875368700659,-8646.847039709999,calendar_shield:exit,0.0248,-0.99,0.0248,-0.99,1.586,2.8,False,calendar_shield,1.0,False,1631145600000,1637712000000,0.0,2,BtcCalendarShieldStrategy,ADA_CAL_2021,BTC/USDT,20260603_172013__BtcCalendarShieldStrategy__ADA_CAL_2021__BTC_USDT,BTC,2021,9,Thursday,Wednesday,76,False,61-120d
ADA/USDT,4950.90972,4950.90972,12518.8,2023-02-04 00:00:00+00:00,2023-03-05 00:00:00+00:00,0.3955,0.3366,0.001,0.001,41760,-0.1505785641599372,-746.2463778,calendar_shield:exit,0.0041,-0.99,0.0041,-0.99,0.3212,0.4213,False,calendar_shield,1.0,False,1675468800000,1677974400000,0.0,6,BtcCalendarShieldStrategy,ADA_CAL_2023,BTC/USDT,20260603_172020__BtcCalendarShieldStrategy__ADA_CAL_2023__BTC_USDT,BTC,2023,2,Saturday,Sunday,29,False,8-30d
ADA/USDT,4383.59576,4383.59576,11480.1,2023-04-03 00:00:00+00:00,2023-05-16 00:00:00+00:00,0.3818,0.3669,0.001,0.001,61920,-0.0410536832206219,-180.14271445,calendar_shield:exit,0.0039,-0.99,0.0039,-0.99,0.3485,0.4617,False,calendar_shield,1.0,False,1680480000000,1684195200000,0.0,1,BtcCalendarShieldStrategy,ADA_CAL_2023,BTC/USDT,20260603_172020__BtcCalendarShieldStrategy__ADA_CAL_2023__BTC_USDT,BTC,2023,4,Monday,Tuesday,43,False,31-60d
ADA/USDT,5195.99535,5195.99535,15788.5,2023-11-04 00:00:00+00:00,2023-11-10 00:00:00+00:00,0.3291,0.3685,0.001,0.001,8640,0.117483246015607,611.0528424,calendar_shield:exit,0.0033,-0.99,0.0033,-0.99,0.3208,0.3886,False,calendar_shield,1.0,False,1699056000000,1699574400000,0.0,4,BtcCalendarShieldStrategy,ADA_CAL_2023,BTC/USDT,20260603_172020__BtcCalendarShieldStrategy__ADA_CAL_2023__BTC_USDT,BTC,2023,11,Saturday,Friday,6,True,0-7d
ADA/USDT,5726.16348646,7122.92054,14141.1,2023-11-11 00:00:00+00:00,2024-01-01 00:00:00+00:00,0.4049,0.5939,0.001,0.001,73440,0.4552246625330077,3245.7716281700004,force_exit,0.0039,-0.99,0.0041,-0.99,0.34,0.68,False,calendar_shield,1.0,False,1699660800000,1704067200000,0.0,0,BtcCalendarShieldStrategy,ADA_CAL_2023,BTC/USDT,20260603_172020__BtcCalendarShieldStrategy__ADA_CAL_2023__BTC_USDT,BTC,2023,11,Saturday,Monday,51,True,31-60d
ADA/USDT,7063.73862,7063.73862,11638.2,2024-01-02 00:00:00+00:00,2024-02-29 00:00:00+00:00,0.6069,0.6287,0.001,0.001,83520,0.0337750983449365,238.81704504,calendar_shield:exit,0.0063,-0.99,0.0063,-0.99,0.4477,0.7088,False,calendar_shield,1.0,False,1704153600000,1709164800000,0.0,3,BtcCalendarShieldStrategy,ADA_CAL_2024,BTC/USDT,20260603_172024__BtcCalendarShieldStrategy__ADA_CAL_2024__BTC_USDT,BTC,2024,1,Tuesday,Thursday,58,True,31-60d
ADA/USDT,7759.91026,7759.91026,11236.9,2024-03-04 00:00:00+00:00,2024-04-15 00:00:00+00:00,0.6906,0.4673,0.001,0.001,60480,-0.3246684975484207,-2521.91780363,calendar_shield:exit,0.0073,-0.99,0.0073,-0.99,0.3994,0.8104,False,calendar_shield,1.0,False,1709510400000,1713139200000,0.0,0,BtcCalendarShieldStrategy,ADA_CAL_2024,BTC/USDT,20260603_172024__BtcCalendarShieldStrategy__ADA_CAL_2024__BTC_USDT,BTC,2024,3,Monday,Monday,42,False,31-60d
ADA/USDT,6240.79335,6240.79335,10931.5,2024-11-13 00:00:00+00:00,2024-12-06 00:00:00+00:00,0.5709,1.1599,0.001,0.001,33120,1.027644977198314,6419.7332598,calendar_shield:exit,0.0058,-0.99,0.0058,-0.99,0.5192,1.3264,False,calendar_shield,1.0,False,1731456000000,1733443200000,0.0,4,BtcCalendarShieldStrategy,ADA_CAL_2024,BTC/USDT,20260603_172024__BtcCalendarShieldStrategy__ADA_CAL_2024__BTC_USDT,BTC,2024,11,Wednesday,Friday,23,True,8-30d
ADA/USDT,12147.4115,12147.4115,10097.3,2024-12-07 00:00:00+00:00,2025-01-01 00:00:00+00:00,1.203,0.845,0.001,0.001,36000,-0.2990135297228047,-3635.87263,force_exit,0.0123,-0.99,0.0123,-0.99,0.762,1.2369,False,calendar_shield,1.0,False,1733529600000,1735689600000,0.0,2,BtcCalendarShieldStrategy,ADA_CAL_2024,BTC/USDT,20260603_172024__BtcCalendarShieldStrategy__ADA_CAL_2024__BTC_USDT,BTC,2024,12,Saturday,Wednesday,25,False,8-30d
